file_id.manufacturer,file_id.garmin_product,file_id.serial_number,file_id.time_created,file_id.number,file_id.type,activity.timestamp,activity.local_timestamp,activity.type,activity.event,activity.event_type,session.message_index,session.timestamp[s],session.start_time,session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.total_cycles[cycles],session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.first_lap_index,session.num_laps,session.hi18n33,session.pool_length[m],session.hi18n78,session.hi18n79,session.hi18n80,session.event,session.event_type,session.sport,session.sub_sport,session.avg_cadence[rpm],session.max_cadence[rpm],session.event_group,session.trigger,session.swim_stroke[swim_stroke],session.pool_length_unit,session.enhanced_avg_speed[m/s],session.enhanced_max_speed[m/s],hi36.hi36n253,hi36.hi36n16,hi36.hi36n20,hi36.hi36n21,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,length.message_index,length.timestamp,length.start_time,length.total_elapsed_time[s],length.total_timer_time[s],length.total_strokes[strokes],length.avg_speed[m/s],length.event,length.event_type,length.swim_stroke[swim_stroke],length.avg_swimming_cadence[strokes/min],length.length_type,length.hi101n13,record.timestamp[s],record.distance[m],record.speed[m/s],record.enhanced_speed[m/s],lap.message_index,lap.timestamp[s],lap.start_time,lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.total_cycles[cycles],lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.num_lengths[lengths],lap.first_length_index,lap.avg_stroke_distance[m],lap.num_active_lengths[lengths],lap.hi19n70,lap.hi19n72,lap.hi19n73,lap.event,lap.event_type,lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.lap_trigger,lap.sport,lap.swim_stroke,lap.hi19n64,lap.enhanced_avg_speed[m/s],lap.enhanced_max_speed[m/s],hi24.hi24n2,device_info.timestamp[s],device_info.manufacturer,device_info.serial_number,device_info.garmin_product,device_info.software_version,device_info.cum_operating_time[s],device_info.battery_voltage[V],device_info.hi23n13,device_info.hi23n14,device_info.hi23n15,device_info.hi23n16,device_info.device_index,device_info.device_type,device_info.hardware_version,device_info.hi23n9,device_info.battery_status,
"1","1499","3913181216","822843968","65535","4",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","0","822844042","822843968","64.25","64.25","32","0.778","28","3","2","29","1","255",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","0","822844042","822843968","64.25","64.25","32","0.778","28","3","2","29","1","255","822844042","50.0","0.778","0.778",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","1","822844108","822844032","66.437","66.437","33","0.752","28","3","2","29","1","255","822844042","50.0","0.778","0.778",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","1","822844108","822844032","66.437","66.437","33","0.752","28","3","2","29","1","255","822844108","100.0","0.752","0.752",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","2","822844177","822844098","69.125","69.125","35","0.723","28","3","2","30","1","255","822844108","100.0","0.752","0.752",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","2","822844177","822844098","69.125","69.125","35","0.723","28","3","2","30","1","255","822844177","150.0","0.723","0.723",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","3","822844245","822844167","68.0","68.0","34","0.735","28","3","2","30","1","255","822844177","150.0","0.723","0.723",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","3","822844245","822844167","68.0","68.0","34","0.735","28","3","2","30","1","255","822844245","200.0","0.735","0.735",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","4","822844312","822844235","66.625","66.625","31","0.75","28","3","2","27","1","255","822844245","200.0","0.735","0.735",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","4","822844312","822844235","66.625","66.625","31","0.75","28","3","2","27","1","255","822844312","250.0","0.75","0.75",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","5","822844376","822844302","65.062","65.062","31","0.768","28","3","2","28","1","255","822844312","250.0","0.75","0.75",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","5","822844376","822844302","65.062","65.062","31","0.768","28","3","2","28","1","255","822844376","300.0","0.768","0.768",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","6","822844448","822844367","71.875","71.875","37","0.695","28","3","2","30","1","255","822844376","300.0","0.768","0.768",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","6","822844448","822844367","71.875","71.875","37","0.695","28","3","2","30","1","255","822844448","350.0","0.695","0.695",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","7","822844517","822844439","68.937","68.937","35","0.725","28","3","2","30","1","255","822844448","350.0","0.695","0.695",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","7","822844517","822844439","68.937","68.937","35","0.725","28","3","2","30","1","255","822844517","400.0","0.725","0.725",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","8","822844591","822844508","73.125","73.125","37","0.683","28","3","2","30","1","255","822844517","400.0","0.725","0.725",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","8","822844591","822844508","73.125","73.125","37","0.683","28","3","2","30","1","255","822844591","450.0","0.683","0.683",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","9","822844620","822844581","33.437","33.437","17","1.495","28","3","2","30","1","255","822844591","450.0","0.683","0.683",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","9","822844620","822844581","33.437","33.437","17","1.495","28","3","2","30","1","255","822844620","500.0","1.495","1.495",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","10","822844666","822844614","41.937","41.937","22","1.192","28","3","2","31","1","255","822844620","500.0","1.495","1.495",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","10","822844666","822844614","41.937","41.937","22","1.192","28","3","2","31","1","255","822844666","550.0","1.192","1.192",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","11","822844736","822844656","69.0","69.0","35","0.724","28","3","2","30","1","255","822844666","550.0","1.192","1.192",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","11","822844736","822844656","69.0","69.0","35","0.724","28","3","2","30","1","255","822844736","600.0","0.724","0.724",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","12","822844804","822844725","68.437","68.437","34","0.73","28","3","2","29","1","255","822844736","600.0","0.724","0.724",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","12","822844804","822844725","68.437","68.437","34","0.73","28","3","2","29","1","255","822844804","650.0","0.73","0.73",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","13","822844870","822844793","67.562","67.562","33","0.74","28","3","2","29","1","255","822844804","650.0","0.73","0.73",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","13","822844870","822844793","67.562","67.562","33","0.74","28","3","2","29","1","255","822844870","700.0","0.74","0.74",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","14","822844942","822844861","71.437","71.437","36","0.699","28","3","2","30","1","255","822844870","700.0","0.74","0.74",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","14","822844942","822844861","71.437","71.437","36","0.699","28","3","2","30","1","255","822844942","750.0","0.699","0.699",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","15","822845007","822844932","66.312","66.312","32","0.754","28","3","2","28","1","255","822844942","750.0","0.699","0.699",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","15","822845007","822844932","66.312","66.312","32","0.754","28","3","2","28","1","255","822845007","800.0","0.754","0.754",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","16","822845075","822844998","67.5","67.5","34","0.74","28","3","2","30","1","255","822845007","800.0","0.754","0.754",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","16","822845075","822844998","67.5","67.5","34","0.74","28","3","2","30","1","255","822845075","850.0","0.74","0.74",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","17","822845146","822845066","69.937","69.937","34","0.714","28","3","2","29","1","255","822845075","850.0","0.74","0.74",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","17","822845146","822845066","69.937","69.937","34","0.714","28","3","2","29","1","255","822845146","900.0","0.714","0.714",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","18","822845214","822845136","68.75","68.75","32","0.727","28","3","2","27","1","255","822845146","900.0","0.714","0.714",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","18","822845214","822845136","68.75","68.75","32","0.727","28","3","2","27","1","255","822845214","950.0","0.727","0.727",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","19","822845284","822845205","69.312","69.312","34","0.721","28","3","2","29","1","255","822845214","950.0","0.727","0.727",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","19","822845284","822845205","69.312","69.312","34","0.721","28","3","2","29","1","255","822845284","1000.0","0.721","0.721",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","20","822845354","822845274","69.062","69.062","33","0.723","28","3","2","28","1","255","822845284","1000.0","0.721","0.721",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","20","822845354","822845274","69.062","69.062","33","0.723","28","3","2","28","1","255","822845354","1050.0","0.723","0.723",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","21","822845423","822845343","69.875","69.875","33","0.715","28","3","2","28","1","255","822845354","1050.0","0.723","0.723",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","21","822845423","822845343","69.875","69.875","33","0.715","28","3","2","28","1","255","822845423","1100.0","0.715","0.715",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","22","822845495","822845413","71.75","71.75","32","0.696","28","3","2","26","1","255","822845423","1100.0","0.715","0.715",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","22","822845495","822845413","71.75","71.75","32","0.696","28","3","2","26","1","255","822845495","1150.0","0.696","0.696",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","23","822845562","822845485","67.125","67.125","31","0.744","28","3","2","27","1","255","822845495","1150.0","0.696","0.696",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","23","822845562","822845485","67.125","67.125","31","0.744","28","3","2","27","1","255","822845562","1200.0","0.744","0.744",
"1","1499","3913181216","822843968","65535","4","822846763","819936180","0","26","1","0","822846763","822843968","2772.297","2772.297","2050.0","1327","496","496","0.74","65535","0","1","41","50.0","2771989","323","99","8","1","5","17","28","31","0","0","2","0","0.74","65.535","4294967295","5","0","0","822843968","0","0","0","0","24","822845630","822845552","68.0","68.0","31","0.735","28","3","2","27","1","255","822845562","1200.0","0.744","0.744",
